id	group	start time	end time	duration	pressed back	attention check	age	gender	cooking enthusiast	restrictions	treatment1	order1	familiarity1	selection1	diversity1	variety1	similarity1	easiness1	confidence1	amount1	poster clicks1	treatment2	order2	familiarity2	selection2	diversity2	variety2	similarity2	easiness2	confidence2	amount2	poster clicks2	treatment3	order3	familiarity3	selection3	diversity3	variety3	similarity3	easiness3	confidence3	amount3	poster clicks3	comparison 1	comparison 2	comparison similarity	poster clicks comparison	decision time1	decision time2	decision time3	decision time comparison	decision time freetext	decision time ranking	decision time landing page questions	decision time demographics	discovery	interests	distraction	ranking	freetext	feedback
41238	('Group1=', 1, ', Group2=', 6, ', Group3=', 2, 'ComparisonGroup=', 1)	2022-02-27 01:17:18.404866	2022-02-27 01:22:43.385371	324,980505	False	2	26-35	female	4--5	vegan	Homogenous (shuffled)	"[[[[[[['', 'Chicken Penne with Asparagus'], 'Black Bean, Sausage, and Sweet Potato Soup'], 'BBQ Chicken Wings'], 'Easy Sweet Chili'], ""Aunt Ro's Baked Beans""], 'Lentil Stew'], 'Tandoori Chicken']"	['never', 'prepared', 'similar', 'never', 'similar', 'prepared', 'similar']	1	4	5	4	5	4	more	0,0,0,0,0,0,0	Recommendation-based (mid-ILS maximize similarity of neighbors)	[[[[[[['', 'Fluffy Pancakes'], 'Banana Crumb Muffins'], 'Award Winning Soft Chocolate Chip Cookies'], 'Cranberry Pistachio Biscotti'], 'Delicious Ham and Potato Soup'], 'Orzo with Parmesan and Basil'], 'Broiled Tilapia Parmesan']	['prepared', 'never', 'never', 'similar', 'never', 'prepared', 'similar']	4	5	4	4	5	4	exactly	0,0,0,0,0,0,0	Collection	[[[[[[['', 'Chocolate Chocolate Chip Muffins'], 'Double Chocolate Cherry Muffins'], 'Chocolate Chocolate Chip Nut Muffins'], 'Chocolate Raisin Oatmeal Muffins'], 'Moist Chocolate Muffins'], 'Healthy Chocolate Morning Muffins'], 'Chocolate Protein Muffins']	['similar', 'never', 'prepared', 'never', 'similar', 'never', 'similar']	2	4	5	4	4	5	more	0,0,0,0,0,0,0	Delicious Ham and Potato Soup	Broiled Tilapia Parmesan	4	0,1	31,255161	28,651598	31,663933	14,399308	122,020112	30,125902	24,101035	42,494048	5	4	1	nutrients, duration, ingredients	i choose some of the dishes that are new to me and i could not hear the name before and some of these are i already prepared	no
41882	('Group1=', 3, ', Group2=', 2, ', Group3=', 1, 'ComparisonGroup=', 1)	2022-03-03 14:40:35.150017	2022-03-03 14:46:02.603342	327,453325	False	2	26-35	female	2--3	none	Recommendation-based (mid-ILS shuffled)	[[[[[[['', 'Fluffy Pancakes'], 'Cranberry Pistachio Biscotti'], 'Delicious Ham and Potato Soup'], 'Award Winning Soft Chocolate Chip Cookies'], 'Banana Crumb Muffins'], 'Broiled Tilapia Parmesan'], 'Orzo with Parmesan and Basil']	['similar', 'never', 'similar', 'prepared', 'never', 'similar', 'never']	7	4	3	1	2	4	more	0,0,0,0,0,0,0	Collection	[[[[[[['', 'Chocolate Chocolate Chip Muffins'], 'Double Chocolate Cherry Muffins'], 'Chocolate Chocolate Chip Nut Muffins'], 'Chocolate Raisin Oatmeal Muffins'], 'Moist Chocolate Muffins'], 'Healthy Chocolate Morning Muffins'], 'Chocolate Protein Muffins']	['similar', 'similar', 'never', 'never', 'prepared', 'similar', 'never']	4	1	2	5	2	3	none	0,0,0,0,0,0,0	Homogenous (shuffled)	"[[[[[[['', 'Chicken Penne with Asparagus'], 'Black Bean, Sausage, and Sweet Potato Soup'], 'BBQ Chicken Wings'], 'Easy Sweet Chili'], ""Aunt Ro's Baked Beans""], 'Lentil Stew'], 'Tandoori Chicken']"	['never', 'similar', 'prepared', 'prepared', 'similar', 'never', 'never']	7	4	3	2	4	4	more	0,0,0,0,0,0,0	Delicious Ham and Potato Soup	Broiled Tilapia Parmesan	2	0	75,686641	51,034864	43,257887	8,102702	74,748303	44,970826	13,676296	15,832677	4	2	3	ingredients, title, cuisine	I basically used the main pat o the dish. Like the second seen not only had all muffins, which would be pretty similar, almost all the muffins were chocolate, so that made the list VERY similar.	
30374	('Group1=', 7, ', Group2=', 9, ', Group3=', 5, 'ComparisonGroup=', 1)	2022-03-01 16:46:38.457091	2022-03-01 16:52:06.874145	328,417054	False	2	26-35	male	1	none	Recommendation-based (mid-ILS minimize similarity of neighbors)	[[[[[[['', 'Fluffy Pancakes'], 'Broiled Tilapia Parmesan'], 'Orzo with Parmesan and Basil'], 'Award Winning Soft Chocolate Chip Cookies'], 'Delicious Ham and Potato Soup'], 'Banana Crumb Muffins'], 'Cranberry Pistachio Biscotti']	['never', 'never', 'never', 'never', 'similar', 'never', 'never']	6	4	5	4	4	5	more	0,0,0,0,0,0,0	Recommendation-based (low-ILS)	"[[[[[[['', ""Jay's Signature Pizza Crust""], 'Broiled Tilapia Parmesan'], 'Delicious Ham and Potato Soup'], 'Baked Teriyaki Chicken'], 'Award Winning Soft Chocolate Chip Cookies'], 'Slow Cooker Mashed Potatoes'], 'Mexican Rice']"	['never', 'similar', 'similar', 'never', 'similar', 'never', 'similar']	4	4	5	5	4	4	more	0,0,0,0,0,0,0	Homogenous (minimize similarity of neighbors)	"[[[[[[['', 'Lentil Stew'], 'Tandoori Chicken'], 'Black Bean, Sausage, and Sweet Potato Soup'], 'BBQ Chicken Wings'], 'Easy Sweet Chili'], ""Aunt Ro's Baked Beans""], 'Chicken Penne with Asparagus']"	['similar', 'similar', 'similar', 'prepared', 'similar', 'similar', 'similar']	4	5	5	4	4	5	more	0,0,0,0,0,0,0	Delicious Ham and Potato Soup	Broiled Tilapia Parmesan	4	1	62,084866	47,717646	62,944388	13,188984	83,415784	16,921972	23,713812	18,250093	4	5	3	nutrients, image, cuisine	and the criteria i used was my personal preference and my opinion 	 
15028	('Group1=', 6, ', Group2=', 9, ', Group3=', 1, 'ComparisonGroup=', 1)	2022-03-03 15:59:55.479379	2022-03-03 16:05:30.722847	335,243468	False	2	26-35	female	>5	none	Recommendation-based (mid-ILS maximize similarity of neighbors)	[[[[[[['', 'Fluffy Pancakes'], 'Banana Crumb Muffins'], 'Award Winning Soft Chocolate Chip Cookies'], 'Cranberry Pistachio Biscotti'], 'Delicious Ham and Potato Soup'], 'Orzo with Parmesan and Basil'], 'Broiled Tilapia Parmesan']	['prepared', 'never', 'similar', 'never', 'similar', 'never', 'never']	2	4	4	2	4	4	more	0,0,0,0,0,0,0	Recommendation-based (low-ILS)	"[[[[[[['', ""Jay's Signature Pizza Crust""], 'Broiled Tilapia Parmesan'], 'Delicious Ham and Potato Soup'], 'Baked Teriyaki Chicken'], 'Award Winning Soft Chocolate Chip Cookies'], 'Slow Cooker Mashed Potatoes'], 'Mexican Rice']"	['similar', 'never', 'similar', 'similar', 'similar', 'prepared', 'similar']	4	4	5	2	5	5	more	0,0,0,0,0,0,0	Homogenous (shuffled)	"[[[[[[['', 'Chicken Penne with Asparagus'], 'Black Bean, Sausage, and Sweet Potato Soup'], 'BBQ Chicken Wings'], 'Easy Sweet Chili'], ""Aunt Ro's Baked Beans""], 'Lentil Stew'], 'Tandoori Chicken']"	['never', 'never', 'prepared', 'similar', 'similar', 'never', 'never']	7	4	4	3	5	5	more	0,0,0,0,0,0,0	Delicious Ham and Potato Soup	Broiled Tilapia Parmesan	1	0	91,50918	49,278986	37,159778	6,569303	69,954359	45,250286	23,19027	12,225724	4	4	3	ingredients, instructions, nutrients, cuisine, title	I think it is diverse if there are many different varieties. I saw different kinds of meats, desserts, soups, etc. There are all different types of textures, from different places. 	
18956	('Group1=', 7, ', Group2=', 9, ', Group3=', 1, 'ComparisonGroup=', 1)	2022-02-26 23:36:21.382588	2022-02-26 23:41:59.422084	338,039496	False	2	36-45	male	>5	none	Recommendation-based (mid-ILS minimize similarity of neighbors)	[[[[[[['', 'Fluffy Pancakes'], 'Broiled Tilapia Parmesan'], 'Orzo with Parmesan and Basil'], 'Award Winning Soft Chocolate Chip Cookies'], 'Delicious Ham and Potato Soup'], 'Banana Crumb Muffins'], 'Cranberry Pistachio Biscotti']	['prepared', 'similar', 'similar', 'similar', 'prepared', 'similar', 'never']	7	3	2	4	4	4	more	0,0,0,0,0,0,0	Recommendation-based (low-ILS)	"[[[[[[['', ""Jay's Signature Pizza Crust""], 'Broiled Tilapia Parmesan'], 'Delicious Ham and Potato Soup'], 'Baked Teriyaki Chicken'], 'Award Winning Soft Chocolate Chip Cookies'], 'Slow Cooker Mashed Potatoes'], 'Mexican Rice']"	['similar', 'similar', 'prepared', 'similar', 'prepared', 'similar', 'similar']	4	4	4	2	4	4	more	0,0,0,0,0,0,0	Homogenous (shuffled)	"[[[[[[['', 'Chicken Penne with Asparagus'], 'Black Bean, Sausage, and Sweet Potato Soup'], 'BBQ Chicken Wings'], 'Easy Sweet Chili'], ""Aunt Ro's Baked Beans""], 'Lentil Stew'], 'Tandoori Chicken']"	['similar', 'never', 'similar', 'similar', 'never', 'never', 'never']	7	4	4	2	4	4	more	0,0,0,0,0,0,0	Delicious Ham and Potato Soup	Broiled Tilapia Parmesan	2	0	62,878806	43,70227	29,638948	4,141462	133,295127	35,309735	15,057984	13,886068	4	3	2	cuisine, ingredients, image, title	I took into account the type of cuisine, the appearance of each dish, the part of the meal each was from and the ingredients used.	
88987	('Group1=', 5, ', Group2=', 2, ', Group3=', 6, 'ComparisonGroup=', 2)	2022-03-03 14:35:38.927181	2022-03-03 14:41:23.833371	344,90619	False	2	46-55	female	>5	none	Homogenous (minimize similarity of neighbors)	"[[[[[[['', 'Lentil Stew'], 'Tandoori Chicken'], 'Black Bean, Sausage, and Sweet Potato Soup'], 'BBQ Chicken Wings'], 'Easy Sweet Chili'], ""Aunt Ro's Baked Beans""], 'Chicken Penne with Asparagus']"	['never', 'similar', 'never', 'similar', 'similar', 'similar', 'similar']	2	4	4	2	4	4	more	0,0,0,0,0,0,0	Collection	[[[[[[['', 'Chocolate Chocolate Chip Muffins'], 'Double Chocolate Cherry Muffins'], 'Chocolate Chocolate Chip Nut Muffins'], 'Chocolate Raisin Oatmeal Muffins'], 'Moist Chocolate Muffins'], 'Healthy Chocolate Morning Muffins'], 'Chocolate Protein Muffins']	['similar', 'never', 'similar', 'never', 'similar', 'similar', 'never']	1	2	2	4	4	4	more	0,0,0,0,0,0,0	Recommendation-based (mid-ILS maximize similarity of neighbors)	[[[[[[['', 'Fluffy Pancakes'], 'Banana Crumb Muffins'], 'Award Winning Soft Chocolate Chip Cookies'], 'Cranberry Pistachio Biscotti'], 'Delicious Ham and Potato Soup'], 'Orzo with Parmesan and Basil'], 'Broiled Tilapia Parmesan']	['prepared', 'similar', 'similar', 'never', 'prepared', 'similar', 'never']	5	4	4	2	4	4	more	0,0,0,0,0,0,0	Fluffy Pancakes	Cranberry Pistachio Biscotti	2	0	71,605545	55,660797	40,964161	12,333957	61,461965	50,352956	19,292154	31,294631	4	4	2	cuisine, ingredients	I considered them to be diverse if there were both sweet and savory, desert and main course meals.	
98148	('Group1=', 6, ', Group2=', 8, ', Group3=', 4, 'ComparisonGroup=', 2)	2022-03-01 14:52:02.988078	2022-03-01 14:57:49.695451	346,707373	False	2	56-65	female	>5	none	Recommendation-based (mid-ILS maximize similarity of neighbors)	[[[[[[['', 'Fluffy Pancakes'], 'Banana Crumb Muffins'], 'Award Winning Soft Chocolate Chip Cookies'], 'Cranberry Pistachio Biscotti'], 'Delicious Ham and Potato Soup'], 'Orzo with Parmesan and Basil'], 'Broiled Tilapia Parmesan']	['prepared', 'similar', 'prepared', 'never', 'similar', 'never', 'prepared']	6	4	2	2	5	5	more	0,0,0,0,0,0,0	Recommendation-based (high-ILS)	"[[[[[[['', ""Beth's Spicy Oatmeal Raisin Cookies""], 'Delicious Ham and Potato Soup'], 'Slow-Cooker Pepper Steak'], 'Burrito Pie'], 'Good Old Fashioned Pancakes'], 'Best Brownies'], 'Orzo with Parmesan and Basil']"	['prepared', 'similar', 'prepared', 'never', 'prepared', 'prepared', 'never']	7	5	4	2	5	5	more	0,0,0,0,0,0,0	Homogenous (maximize similarity of neighbors)	"[[[[[[['', 'Lentil Stew'], 'Black Bean, Sausage, and Sweet Potato Soup'], 'Easy Sweet Chili'], ""Aunt Ro's Baked Beans""], 'Chicken Penne with Asparagus'], 'BBQ Chicken Wings'], 'Tandoori Chicken']"	['similar', 'never', 'similar', 'never', 'never', 'prepared', 'never']	7	1	2	5	5	5	more	0,0,0,0,0,0,0	Fluffy Pancakes	Cranberry Pistachio Biscotti	1	0	78,495192	55,371997	40,347956	8,66799	85,994948	49,60569	14,32012	13,764021	5	3	1	ingredients, cuisine, image, title, nutrients, instructions, duration, reviews	I judged similarity by if the ingredients are similar or the flavors and taste are similar such as recipes that are bean based or desserts.	
85648	('Group1=', 7, ', Group2=', 2, ', Group3=', 1, 'ComparisonGroup=', 3)	2022-03-03 16:05:36.498668	2022-03-03 16:11:25.027505	348,528837	False	2	36-45	not disclose	<1	none	Recommendation-based (mid-ILS minimize similarity of neighbors)	[[[[[[['', 'Fluffy Pancakes'], 'Broiled Tilapia Parmesan'], 'Orzo with Parmesan and Basil'], 'Award Winning Soft Chocolate Chip Cookies'], 'Delicious Ham and Potato Soup'], 'Banana Crumb Muffins'], 'Cranberry Pistachio Biscotti']	['never', 'never', 'never', 'similar', 'never', 'never', 'never']	4	4	4	2	4	4	more	0,0,0,0,0,0,0	Collection	[[[[[[['', 'Chocolate Chocolate Chip Muffins'], 'Double Chocolate Cherry Muffins'], 'Chocolate Chocolate Chip Nut Muffins'], 'Chocolate Raisin Oatmeal Muffins'], 'Moist Chocolate Muffins'], 'Healthy Chocolate Morning Muffins'], 'Chocolate Protein Muffins']	['similar', 'similar', 'similar', 'similar', 'similar', 'similar', 'similar']	7	2	2	4	4	4	more	0,0,0,0,0,0,0	Homogenous (shuffled)	"[[[[[[['', 'Chicken Penne with Asparagus'], 'Black Bean, Sausage, and Sweet Potato Soup'], 'BBQ Chicken Wings'], 'Easy Sweet Chili'], ""Aunt Ro's Baked Beans""], 'Lentil Stew'], 'Tandoori Chicken']"	['never', 'never', 'never', 'similar', 'never', 'never', 'never']	4	3	3	3	4	4	more	0,0,0,0,0,0,0	Award Winning Soft Chocolate Chip Cookies	Orzo with Parmesan and Basil	1	0	65,511922	55,710119	41,72386	10,229928	65,568882	73,458193	19,913226	16,092229	4	4	2	ingredients, nutrients, title, image, cuisine, duration, instructions, reviews	The ingredients and the method of cooking the food are the two most important criteria I use to determine if recipes in a list are diverse.	
56264	('Group1=', 4, ', Group2=', 2, ', Group3=', 7, 'ComparisonGroup=', 2)	2022-03-03 15:46:06.119373	2022-03-03 15:51:55.679947	349,560574	False	2	26-35	male	1	vegan	Homogenous (maximize similarity of neighbors)	"[[[[[[['', 'Lentil Stew'], 'Black Bean, Sausage, and Sweet Potato Soup'], 'Easy Sweet Chili'], ""Aunt Ro's Baked Beans""], 'Chicken Penne with Asparagus'], 'BBQ Chicken Wings'], 'Tandoori Chicken']"	['similar', 'never', 'never', 'never', 'never', 'never', 'never']	1	4	4	2	5	5	exactly	0,0,0,0,0,0,0	Collection	[[[[[[['', 'Chocolate Chocolate Chip Muffins'], 'Double Chocolate Cherry Muffins'], 'Chocolate Chocolate Chip Nut Muffins'], 'Chocolate Raisin Oatmeal Muffins'], 'Moist Chocolate Muffins'], 'Healthy Chocolate Morning Muffins'], 'Chocolate Protein Muffins']	['never', 'never', 'never', 'never', 'never', 'never', 'never']	6	1	1	5	4	4	exactly	0,0,0,0,0,0,0	Recommendation-based (mid-ILS minimize similarity of neighbors)	[[[[[[['', 'Fluffy Pancakes'], 'Broiled Tilapia Parmesan'], 'Orzo with Parmesan and Basil'], 'Award Winning Soft Chocolate Chip Cookies'], 'Delicious Ham and Potato Soup'], 'Banana Crumb Muffins'], 'Cranberry Pistachio Biscotti']	['prepared', 'never', 'never', 'prepared', 'never', 'never', 'never']	4	5	5	2	5	4	more	0,0,0,0,0,0,0	Fluffy Pancakes	Cranberry Pistachio Biscotti	4	0	57,084091	45,363389	42,00888	8,508132	95,661971	57,685763	23,990391	18,580955	2	2	4	ingredients, title, cuisine, instructions	I considered the type of dish they were(dessert, main dish...)  the process involved in making them and over all ingredients involved in making them.	
72263	('Group1=', 2, ', Group2=', 5, ', Group3=', 3, 'ComparisonGroup=', 4)	2022-03-03 16:09:32.938104	2022-03-03 16:15:29.932322	356,994218	False	2	46-55	female	4--5	vegetarian	Collection	[[[[[[['', 'Chocolate Chocolate Chip Muffins'], 'Double Chocolate Cherry Muffins'], 'Chocolate Chocolate Chip Nut Muffins'], 'Chocolate Raisin Oatmeal Muffins'], 'Moist Chocolate Muffins'], 'Healthy Chocolate Morning Muffins'], 'Chocolate Protein Muffins']	['never', 'similar', 'never', 'never', 'similar', 'prepared', 'never']	3	3	4	2	4	5	exactly	0,0,0,0,0,0,0	Homogenous (minimize similarity of neighbors)	"[[[[[[['', 'Lentil Stew'], 'Tandoori Chicken'], 'Black Bean, Sausage, and Sweet Potato Soup'], 'BBQ Chicken Wings'], 'Easy Sweet Chili'], ""Aunt Ro's Baked Beans""], 'Chicken Penne with Asparagus']"	['similar', 'prepared', 'never', 'prepared', 'similar', 'prepared', 'never']	5	2	4	3	4	2	exactly	0,0,0,0,0,0,0	Recommendation-based (mid-ILS shuffled)	[[[[[[['', 'Fluffy Pancakes'], 'Cranberry Pistachio Biscotti'], 'Delicious Ham and Potato Soup'], 'Award Winning Soft Chocolate Chip Cookies'], 'Banana Crumb Muffins'], 'Broiled Tilapia Parmesan'], 'Orzo with Parmesan and Basil']	['similar', 'prepared', 'prepared', 'never', 'prepared', 'prepared', 'similar']	4	4	2	3	2	4	exactly	0,0,0,0,0,0,0	Banana Crumb Muffins	Broiled Tilapia Parmesan	4	0	37,572627	29,433615	35,095252	6,123149	183,551053	35,975465	11,902618	17,117854	3	4	2	image, duration, cuisine, title, ingredients, instructions, reviews	feel new food and dish very good energy filled with lot of spices meoment in thatdish energy conveyed 	good
32143	('Group1=', 3, ', Group2=', 2, ', Group3=', 1, 'ComparisonGroup=', 4)	2022-03-03 16:14:33.913560	2022-03-03 16:20:33.874989	359,961429	False	2	26-35	male	2--3	none	Recommendation-based (mid-ILS shuffled)	[[[[[[['', 'Fluffy Pancakes'], 'Cranberry Pistachio Biscotti'], 'Delicious Ham and Potato Soup'], 'Award Winning Soft Chocolate Chip Cookies'], 'Banana Crumb Muffins'], 'Broiled Tilapia Parmesan'], 'Orzo with Parmesan and Basil']	['similar', 'never', 'never', 'prepared', 'never', 'never', 'never']	6	4	5	1	2	4	more	0,0,0,0,0,0,0	Collection	[[[[[[['', 'Chocolate Chocolate Chip Muffins'], 'Double Chocolate Cherry Muffins'], 'Chocolate Chocolate Chip Nut Muffins'], 'Chocolate Raisin Oatmeal Muffins'], 'Moist Chocolate Muffins'], 'Healthy Chocolate Morning Muffins'], 'Chocolate Protein Muffins']	['prepared', 'similar', 'similar', 'prepared', 'prepared', 'similar', 'similar']	1	1	1	5	1	1	more	0,0,0,0,0,0,0	Homogenous (shuffled)	"[[[[[[['', 'Chicken Penne with Asparagus'], 'Black Bean, Sausage, and Sweet Potato Soup'], 'BBQ Chicken Wings'], 'Easy Sweet Chili'], ""Aunt Ro's Baked Beans""], 'Lentil Stew'], 'Tandoori Chicken']"	['never', 'never', 'prepared', 'prepared', 'prepared', 'never', 'never']	7	4	4	2	4	4	exactly	0,0,0,0,0,0,0	Banana Crumb Muffins	Broiled Tilapia Parmesan	1	0,1	63,713029	53,332557	40,445122	14,299881	127,166431	28,557914	16,629611	15,722906	5	4	1	image, ingredients, cuisine, nutrients, title	I determined if the recipes are diverse by looking at the recipes and evaluating how similar they are and look like. I looked at the ingredients used to make the food, the taste of the food, and how similar the final product looks. If these qualities are similar, then I would determine the list as not diverse. If these qualities are different, then I would determine the list as diverse.	
40986	('Group1=', 4, ', Group2=', 2, ', Group3=', 3, 'ComparisonGroup=', 3)	2022-02-27 01:04:06.977434	2022-02-27 01:10:07.486601	360,509167	False	2	26-35	male	2--3	vegetarian	Homogenous (maximize similarity of neighbors)	"[[[[[[['', 'Lentil Stew'], 'Black Bean, Sausage, and Sweet Potato Soup'], 'Easy Sweet Chili'], ""Aunt Ro's Baked Beans""], 'Chicken Penne with Asparagus'], 'BBQ Chicken Wings'], 'Tandoori Chicken']"	['similar', 'prepared', 'similar', 'similar', 'similar', 'similar', 'similar']	1	4	5	4	5	4	exactly	0,1,0,0,0,0,0	Collection	[[[[[[['', 'Chocolate Chocolate Chip Muffins'], 'Double Chocolate Cherry Muffins'], 'Chocolate Chocolate Chip Nut Muffins'], 'Chocolate Raisin Oatmeal Muffins'], 'Moist Chocolate Muffins'], 'Healthy Chocolate Morning Muffins'], 'Chocolate Protein Muffins']	['similar', 'similar', 'similar', 'similar', 'similar', 'similar', 'similar']	2	4	5	4	5	4	exactly	0,0,0,0,0,0,0	Recommendation-based (mid-ILS shuffled)	[[[[[[['', 'Fluffy Pancakes'], 'Cranberry Pistachio Biscotti'], 'Delicious Ham and Potato Soup'], 'Award Winning Soft Chocolate Chip Cookies'], 'Banana Crumb Muffins'], 'Broiled Tilapia Parmesan'], 'Orzo with Parmesan and Basil']	['prepared', 'similar', 'similar', 'similar', 'similar', 'similar', 'similar']	4	4	5	4	5	4	exactly	0,0,0,0,0,0,0	Award Winning Soft Chocolate Chip Cookies	Orzo with Parmesan and Basil	5	1	48,53578	29,243848	34,255282	22,377358	114,129939	17,774586	14,473834	79,601907	3	4	5	title	MY OPTION INMY BEST FOOD AND OTHER CHOICE IN SOMEWHAT LIKELY	THIS SURVEY IS VERY NICE
22869	('Group1=', 9, ', Group2=', 4, ', Group3=', 6, 'ComparisonGroup=', 4)	2022-03-03 14:43:10.767593	2022-03-03 14:49:16.326668	365,559075	False	2	36-45	male	>5	none	Recommendation-based (low-ILS)	"[[[[[[['', ""Jay's Signature Pizza Crust""], 'Broiled Tilapia Parmesan'], 'Delicious Ham and Potato Soup'], 'Baked Teriyaki Chicken'], 'Award Winning Soft Chocolate Chip Cookies'], 'Slow Cooker Mashed Potatoes'], 'Mexican Rice']"	['similar', 'never', 'similar', 'similar', 'similar', 'similar', 'never']	1	5	5	1	4	4	more	0,0,0,0,0,0,0	Homogenous (maximize similarity of neighbors)	"[[[[[[['', 'Lentil Stew'], 'Black Bean, Sausage, and Sweet Potato Soup'], 'Easy Sweet Chili'], ""Aunt Ro's Baked Beans""], 'Chicken Penne with Asparagus'], 'BBQ Chicken Wings'], 'Tandoori Chicken']"	['similar', 'never', 'similar', 'similar', 'never', 'similar', 'similar']	6	4	4	2	4	4	more	0,0,0,0,0,0,0	Recommendation-based (mid-ILS maximize similarity of neighbors)	[[[[[[['', 'Fluffy Pancakes'], 'Banana Crumb Muffins'], 'Award Winning Soft Chocolate Chip Cookies'], 'Cranberry Pistachio Biscotti'], 'Delicious Ham and Potato Soup'], 'Orzo with Parmesan and Basil'], 'Broiled Tilapia Parmesan']	['similar', 'never', 'similar', 'never', 'similar', 'never', 'never']	5	3	2	4	4	3	more	0,0,0,0,0,0,0	Banana Crumb Muffins	Broiled Tilapia Parmesan	1	0	64,898153	36,287632	47,782711	11,009468	114,25256	61,143056	17,795585	12,292456	4	3	2	cuisine, ingredients, nutrients, image, reviews, duration, instructions, title	I judge how diverse they were by looking at the ingredients and seeing how similar they were to other recipes. I also looked at if they were in a similar category like desert or soup.	
